0.500	0.026403	2.888931
0.501	0.026403	2.897495
0.502	0.026403	2.906047
0.503	0.026403	2.914587
0.504	0.026394	2.923116
0.505	0.026394	2.931634
0.506	0.026394	2.940140
0.507	0.026403	2.948636
0.508	0.026403	2.957120
0.509	0.026403	2.965594
0.510	0.026412	2.974056
0.511	0.026421	2.982509
0.512	0.026421	2.990951
0.513	0.026430	2.999382
0.514	0.026439	3.007804
0.515	0.026448	3.016215
0.516	0.026457	3.024616
0.517	0.026466	3.033008
0.518	0.026475	3.041389
0.519	0.026484	3.049761
0.520	0.026502	3.058124
0.521	0.026511	3.066476
0.522	0.026529	3.074820
0.523	0.026538	3.083154
0.524	0.026556	3.091479
0.525	0.026574	3.099795
0.526	0.026592	3.108103
0.527	0.026610	3.116401
0.528	0.026628	3.124690
0.529	0.026646	3.132971
0.530	0.026664	3.141243
0.531	0.026682	3.149507
0.532	0.026700	3.157762
0.533	0.026726	3.166009
0.534	0.026744	3.174248
0.535	0.026762	3.182479
0.536	0.026789	3.190701
0.537	0.026815	3.198915
0.538	0.026842	3.207122
0.539	0.026860	3.215321
0.540	0.026887	3.223512
0.541	0.026913	3.231695
0.542	0.026940	3.239871
0.543	0.026966	3.248039
0.544	0.026993	3.256200
0.545	0.027019	3.264354
0.546	0.027054	3.272500
0.547	0.027081	3.280638
0.548	0.027107	3.288770
0.549	0.027142	3.296895
0.550	0.027169	3.305012
0.551	0.027195	3.313123
0.552	0.027230	3.321227
0.553	0.027265	3.329324
0.554	0.027291	3.337414
0.555	0.027326	3.345497
0.556	0.027361	3.353574
0.557	0.027396	3.361644
0.558	0.027431	3.369708
0.559	0.027466	3.377765
0.560	0.027500	3.385816
0.561	0.027535	3.393861
0.562	0.027578	3.401899
0.563	0.027613	3.409930
0.564	0.027647	3.417956
0.565	0.027682	3.425976
0.566	0.027725	3.433990
0.567	0.027759	3.441997
0.568	0.027802	3.449999
0.569	0.027845	3.457995
0.570	0.027879	3.465984
0.571	0.027922	3.473969
0.572	0.027964	3.481947
0.573	0.027999	3.489920
0.574	0.028041	3.497887
0.575	0.028084	3.505848
0.576	0.028126	3.513805
0.577	0.028168	3.521755
0.578	0.028211	3.529700
0.579	0.028261	3.537639
0.580	0.028295	3.545573
0.581	0.028346	3.553502
0.582	0.028388	3.561426
0.583	0.028430	3.569345
0.584	0.028480	3.577258
