0.500	0.836360	1.800077
0.501	0.818515	1.809274
0.502	0.800871	1.818942
0.503	0.783446	1.829068
0.504	0.766260	1.839634
0.505	0.749330	1.850624
0.506	0.732673	1.862021
0.507	0.716304	1.873804
0.508	0.700234	1.885955
0.509	0.684475	1.898455
0.510	0.669040	1.911281
0.511	0.653934	1.924416
0.512	0.639167	1.937837
0.513	0.624742	1.951526
0.514	0.610665	1.965461
0.515	0.596939	1.979622
0.516	0.583565	1.993990
0.517	0.570543	2.008546
0.518	0.557872	2.023272
0.519	0.545552	2.038150
0.520	0.533578	2.053163
0.521	0.521947	2.068294
0.522	0.510656	2.083528
0.523	0.499698	2.098850
0.524	0.489069	2.114245
0.525	0.478762	2.129701
0.526	0.468770	2.145205
0.527	0.459086	2.160745
0.528	0.449704	2.176309
0.529	0.440614	2.191890
0.530	0.431811	2.207476
0.531	0.423285	2.223059
0.532	0.415029	2.238632
0.533	0.407035	2.254186
0.534	0.399296	2.269715
0.535	0.391802	2.285213
0.536	0.384547	2.300674
0.537	0.377522	2.316093
0.538	0.370719	2.331466
0.539	0.364132	2.346789
0.540	0.357754	2.362058
0.541	0.351575	2.377270
0.542	0.345591	2.392422
0.543	0.339794	2.407511
0.544	0.334177	2.422535
0.545	0.328734	2.437493
0.546	0.323459	2.452382
0.547	0.318345	2.467202
0.548	0.313388	2.481951
0.549	0.308581	2.496628
0.550	0.303918	2.511234
0.551	0.299396	2.525766
0.552	0.295008	2.540225
0.553	0.290750	2.554610
0.554	0.286617	2.568921
0.555	0.282604	2.583159
0.556	0.278708	2.597323
0.557	0.274924	2.611414
0.558	0.271248	2.625433
0.559	0.267677	2.639377
0.560	0.264205	2.653251
0.561	0.260831	2.667053
0.562	0.257551	2.680782
0.563	0.254361	2.694441
0.564	0.251259	2.708031
0.565	0.248240	2.721550
0.566	0.245303	2.735002
0.567	0.242445	2.748386
0.568	0.239663	2.761702
0.569	0.236954	2.774953
0.570	0.234316	2.788137
0.571	0.231747	2.801258
0.572	0.229244	2.814314
0.573	0.226805	2.827307
0.574	0.224428	2.840237
0.575	0.222112	2.853106
0.576	0.219852	2.865916
0.577	0.217650	2.878665
0.578	0.215502	2.891354
0.579	0.213406	2.903986
0.580	0.211363	2.916561
0.581	0.209368	2.929079
0.582	0.207422	2.941542
0.583	0.205522	2.953950
0.584	0.203667	2.966303
0.585	0.201856	2.978604
0.586	0.200088	2.990852
0.587	0.198360	3.003048
0.588	0.196673	3.015194
0.589	0.195024	3.027289
0.590	0.193414	3.039335
0.591	0.191839	3.051332
0.592	0.190301	3.063282
0.593	0.188796	3.075184
0.594	0.187326	3.087039
0.595	0.185888	3.098849
0.596	0.184482	3.110613
0.597	0.183107	3.122333
0.598	0.181761	3.134010
0.599	0.180446	3.145643
0.600	0.179159	3.157234
0.601	0.177899	3.168782
0.602	0.176666	3.180290
0.603	0.175458	3.191757
0.604	0.174277	3.203183
0.605	0.173122	3.214571
0.606	0.171990	3.225919
0.607	0.170880	3.237229
0.608	0.169796	3.248501
0.609	0.168732	3.259736
0.610	0.167692	3.270935
0.611	0.166672	3.282097
0.612	0.165673	3.293224
0.613	0.164695	3.304316
0.614	0.163735	3.315373
0.615	0.162796	3.326396
0.616	0.161875	3.337385
0.617	0.160973	3.348341
0.618	0.160089	3.359264
0.619	0.159223	3.370155
0.620	0.158372	3.381015
0.621	0.157540	3.391843
